invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,sales
580048,20726,LUNCH BAG WOODLAND,1,2011-12-01 12:53:00,1.65,12748,United Kingdom,1.65
580048,20727,LUNCH BAG  BLACK SKULL.,1,2011-12-01 12:53:00,1.65,12748,United Kingdom,1.65
580048,20727,LUNCH BAG  BLACK SKULL.,1,2011-12-01 12:53:00,1.65,12748,United Kingdom,1.65
580048,20728,LUNCH BAG CARS BLUE,1,2011-12-01 12:53:00,1.65,12748,United Kingdom,1.65
580048,21621,VINTAGE UNION JACK BUNTING,1,2011-12-01 12:53:00,8.5,12748,United Kingdom,8.5
580048,21914,BLUE HARMONICA IN BOX ,2,2011-12-01 12:53:00,1.25,12748,United Kingdom,2.5
580048,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-12-01 12:53:00,2.95,12748,United Kingdom,5.9
580048,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2011-12-01 12:53:00,2.1,12748,United Kingdom,4.2
580048,22551,PLASTERS IN TIN SPACEBOY,2,2011-12-01 12:53:00,1.65,12748,United Kingdom,3.3
580048,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-12-01 12:53:00,1.65,12748,United Kingdom,3.3
580048,22659,LUNCH BOX I LOVE LONDON,1,2011-12-01 12:53:00,1.95,12748,United Kingdom,1.95
580048,22659,LUNCH BOX I LOVE LONDON,2,2011-12-01 12:53:00,1.95,12748,United Kingdom,3.9
580048,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,2011-12-01 12:53:00,3.25,12748,United Kingdom,3.25
580048,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-12-01 12:53:00,1.25,12748,United Kingdom,2.5
580048,23198,PANTRY MAGNETIC  SHOPPING LIST,2,2011-12-01 12:53:00,1.45,12748,United Kingdom,2.9
580048,23207,LUNCH BAG ALPHABET DESIGN,1,2011-12-01 12:53:00,1.65,12748,United Kingdom,1.65
580048,23344,JUMBO BAG 50'S CHRISTMAS ,2,2011-12-01 12:53:00,2.08,12748,United Kingdom,4.16
580048,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-12-01 12:53:00,2.08,12748,United Kingdom,2.08
580048,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-12-01 12:53:00,1.95,12748,United Kingdom,3.9
580048,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-12-01 12:53:00,0.42,12748,United Kingdom,1.68
580048,85099F,JUMBO BAG STRAWBERRY,1,2011-12-01 12:53:00,2.08,12748,United Kingdom,2.08
580049,22553,PLASTERS IN TIN SKULLS,12,2011-12-01 12:54:00,1.65,13599,United Kingdom,19.799999999999997
580049,22555,PLASTERS IN TIN STRONGMAN,12,2011-12-01 12:54:00,1.65,13599,United Kingdom,19.799999999999997
580049,23084,RABBIT NIGHT LIGHT,6,2011-12-01 12:54:00,2.08,13599,United Kingdom,12.48
580051,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-01 12:55:00,2.1,12963,United Kingdom,25.200000000000003
580051,22621,TRADITIONAL KNITTING NANCY,12,2011-12-01 12:55:00,1.65,12963,United Kingdom,19.799999999999997
580051,23298,SPOTTY BUNTING,9,2011-12-01 12:55:00,4.95,12963,United Kingdom,44.550000000000004
580051,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-12-01 12:55:00,2.08,12963,United Kingdom,20.8
580051,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-12-01 12:55:00,2.55,12963,United Kingdom,15.299999999999999
580055,20713,JUMBO BAG OWLS,20,2011-12-01 13:12:00,1.79,14298,United Kingdom,35.8
580055,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2011-12-01 13:12:00,1.79,14298,United Kingdom,35.8
580055,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2011-12-01 13:12:00,1.79,14298,United Kingdom,35.8
580055,21930,JUMBO STORAGE BAG SKULLS,40,2011-12-01 13:12:00,1.79,14298,United Kingdom,71.6
580055,21931,JUMBO STORAGE BAG SUKI,20,2011-12-01 13:12:00,1.79,14298,United Kingdom,35.8
580055,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-12-01 13:12:00,1.79,14298,United Kingdom,35.8
580055,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,30,2011-12-01 13:12:00,1.79,14298,United Kingdom,53.7
580055,23201,JUMBO BAG ALPHABET,20,2011-12-01 13:12:00,1.79,14298,United Kingdom,35.8
580055,23343,JUMBO BAG VINTAGE CHRISTMAS ,40,2011-12-01 13:12:00,1.79,14298,United Kingdom,71.6
580055,23344,JUMBO BAG 50'S CHRISTMAS ,40,2011-12-01 13:12:00,1.79,14298,United Kingdom,71.6
580055,85099C,JUMBO  BAG BAROQUE BLACK WHITE,30,2011-12-01 13:12:00,1.79,14298,United Kingdom,53.7
580055,85099F,JUMBO BAG STRAWBERRY,10,2011-12-01 13:12:00,1.79,14298,United Kingdom,17.9
580057,20971,PINK BLUE FELT CRAFT TRINKET BOX,24,2011-12-01 13:18:00,1.25,12955,United Kingdom,30.0
580057,21790,VINTAGE SNAP CARDS,36,2011-12-01 13:18:00,0.85,12955,United Kingdom,30.599999999999998
580057,21889,WOODEN BOX OF DOMINOES,36,2011-12-01 13:18:00,1.25,12955,United Kingdom,45.0
580057,22090,PAPER BUNTING RETROSPOT,24,2011-12-01 13:18:00,2.95,12955,United Kingdom,70.80000000000001
580057,22561,WOODEN SCHOOL COLOURING SET,36,2011-12-01 13:18:00,1.65,12955,United Kingdom,59.4
580058,20727,LUNCH BAG  BLACK SKULL.,10,2011-12-01 13:19:00,1.65,14367,United Kingdom,16.5
580058,21930,JUMBO STORAGE BAG SKULLS,10,2011-12-01 13:19:00,2.08,14367,United Kingdom,20.8
580058,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2011-12-01 13:19:00,2.55,14367,United Kingdom,204.0
580058,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-12-01 13:19:00,2.95,14367,United Kingdom,17.700000000000003
580058,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-12-01 13:19:00,4.95,14367,United Kingdom,14.850000000000001
580058,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2011-12-01 13:19:00,0.85,14367,United Kingdom,20.4
580058,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-12-01 13:19:00,2.95,14367,United Kingdom,17.700000000000003
580058,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-12-01 13:19:00,0.55,14367,United Kingdom,13.200000000000001
580058,23084,RABBIT NIGHT LIGHT,24,2011-12-01 13:19:00,1.79,14367,United Kingdom,42.96
580058,23199,JUMBO BAG APPLES,10,2011-12-01 13:19:00,2.08,14367,United Kingdom,20.8
580058,23200,JUMBO BAG PEARS,10,2011-12-01 13:19:00,2.08,14367,United Kingdom,20.8
580058,23202,JUMBO BAG VINTAGE LEAF,10,2011-12-01 13:19:00,2.08,14367,United Kingdom,20.8
580058,23203,JUMBO BAG VINTAGE DOILY ,10,2011-12-01 13:19:00,2.08,14367,United Kingdom,20.8
580058,23298,SPOTTY BUNTING,6,2011-12-01 13:19:00,4.95,14367,United Kingdom,29.700000000000003
580058,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-12-01 13:19:00,1.65,14367,United Kingdom,19.799999999999997
580058,23313,VINTAGE CHRISTMAS BUNTING,5,2011-12-01 13:19:00,4.95,14367,United Kingdom,24.75
580058,23355,HOT WATER BOTTLE KEEP CALM,4,2011-12-01 13:19:00,4.95,14367,United Kingdom,19.8
580058,47566,PARTY BUNTING,4,2011-12-01 13:19:00,4.95,14367,United Kingdom,19.8
580061,22077,6 RIBBONS RUSTIC CHARM,60,2011-12-01 13:27:00,1.95,14051,United Kingdom,117.0
580061,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-12-01 13:27:00,4.25,14051,United Kingdom,102.0
580061,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-12-01 13:27:00,4.25,14051,United Kingdom,51.0
580061,22633,HAND WARMER UNION JACK,24,2011-12-01 13:27:00,2.1,14051,United Kingdom,50.400000000000006
580061,23355,HOT WATER BOTTLE KEEP CALM,24,2011-12-01 13:27:00,4.15,14051,United Kingdom,99.60000000000001
580061,23356,LOVE HOT WATER BOTTLE,12,2011-12-01 13:27:00,5.95,14051,United Kingdom,71.4
580061,23439,HAND WARMER RED LOVE HEART,48,2011-12-01 13:27:00,2.1,14051,United Kingdom,100.80000000000001
580063,21166,COOK WITH WINE METAL SIGN ,288,2011-12-01 13:29:00,2.39,17450,United Kingdom,688.32
580063,21174,POTTERING IN THE SHED METAL SIGN,144,2011-12-01 13:29:00,2.39,17450,United Kingdom,344.16
580063,82580,BATHROOM METAL SIGN,96,2011-12-01 13:29:00,0.74,17450,United Kingdom,71.03999999999999
580063,82583,HOT BATHS METAL SIGN,96,2011-12-01 13:29:00,2.39,17450,United Kingdom,229.44
580063,82600,N0 SINGING METAL SIGN,96,2011-12-01 13:29:00,2.39,17450,United Kingdom,229.44
580064,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-12-01 13:32:00,3.75,18077,United Kingdom,11.25
580064,22727,ALARM CLOCK BAKELIKE RED ,3,2011-12-01 13:32:00,3.75,18077,United Kingdom,11.25
580064,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-12-01 13:32:00,2.95,18077,United Kingdom,2.95
580064,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,2011-12-01 13:32:00,2.95,18077,United Kingdom,14.75
580064,22961,JAM MAKING SET PRINTED,6,2011-12-01 13:32:00,1.45,18077,United Kingdom,8.7
580064,22993,SET OF 4 PANTRY JELLY MOULDS,8,2011-12-01 13:32:00,1.25,18077,United Kingdom,10.0
580064,23084,RABBIT NIGHT LIGHT,24,2011-12-01 13:32:00,1.79,18077,United Kingdom,42.96
580064,23493,VINTAGE DOILY TRAVEL SEWING KIT,6,2011-12-01 13:32:00,1.95,18077,United Kingdom,11.7
580066,21790,VINTAGE SNAP CARDS,12,2011-12-01 13:33:00,0.85,14309,United Kingdom,10.2
580066,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-12-01 13:33:00,1.25,14309,United Kingdom,15.0
580066,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-12-01 13:33:00,2.1,14309,United Kingdom,12.600000000000001
580066,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-12-01 13:33:00,2.1,14309,United Kingdom,12.600000000000001
580066,22423,REGENCY CAKESTAND 3 TIER,3,2011-12-01 13:33:00,12.75,14309,United Kingdom,38.25
580066,22555,PLASTERS IN TIN STRONGMAN,12,2011-12-01 13:33:00,1.65,14309,United Kingdom,19.799999999999997
580066,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-12-01 13:33:00,1.65,14309,United Kingdom,19.799999999999997
580066,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-12-01 13:33:00,2.95,14309,United Kingdom,17.700000000000003
580066,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-12-01 13:33:00,2.95,14309,United Kingdom,17.700000000000003
580066,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-12-01 13:33:00,2.95,14309,United Kingdom,17.700000000000003
580066,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-12-01 13:33:00,1.25,14309,United Kingdom,15.0
580066,23084,RABBIT NIGHT LIGHT,24,2011-12-01 13:33:00,1.79,14309,United Kingdom,42.96
580073,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-12-01 14:03:00,2.95,16813,United Kingdom,8.850000000000001
580073,23284,DOORMAT KEEP CALM AND COME IN,3,2011-12-01 14:03:00,8.25,16813,United Kingdom,24.75
580073,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-12-01 14:03:00,2.08,16813,United Kingdom,20.8
580073,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-12-01 14:03:00,0.42,16813,United Kingdom,3.36
580076,22178,VICTORIAN GLASS HANGING T-LIGHT,48,2011-12-01 14:14:00,1.95,15602,United Kingdom,93.6
580077,21790,VINTAGE SNAP CARDS,12,2011-12-01 14:17:00,0.85,14262,United Kingdom,10.2
580077,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-12-01 14:17:00,1.25,14262,United Kingdom,15.0
580077,21914,BLUE HARMONICA IN BOX ,12,2011-12-01 14:17:00,1.25,14262,United Kingdom,15.0
580077,22150,3 STRIPEY MICE FELTCRAFT,6,2011-12-01 14:17:00,1.95,14262,United Kingdom,11.7
580089,22077,6 RIBBONS RUSTIC CHARM,12,2011-12-01 14:34:00,1.95,14732,United Kingdom,23.4
580089,22189,CREAM HEART CARD HOLDER,4,2011-12-01 14:34:00,3.95,14732,United Kingdom,15.8
580089,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-12-01 14:34:00,4.95,14732,United Kingdom,19.8
580089,22624,IVORY KITCHEN SCALES,2,2011-12-01 14:34:00,8.5,14732,United Kingdom,17.0
580089,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-12-01 14:34:00,2.95,14732,United Kingdom,17.700000000000003
580089,23084,RABBIT NIGHT LIGHT,18,2011-12-01 14:34:00,2.08,14732,United Kingdom,37.44
580089,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-12-01 14:34:00,4.15,14732,United Kingdom,24.900000000000002
580089,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-12-01 14:34:00,0.83,14732,United Kingdom,13.28
580089,23493,VINTAGE DOILY TRAVEL SEWING KIT,20,2011-12-01 14:34:00,1.95,14732,United Kingdom,39.0
580089,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,2011-12-01 14:34:00,6.95,14732,United Kingdom,41.7
580091,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-12-01 14:37:00,0.95,17293,United Kingdom,0.95
580091,23084,RABBIT NIGHT LIGHT,20,2011-12-01 14:37:00,2.08,17293,United Kingdom,41.6
580092,21790,VINTAGE SNAP CARDS,7,2011-12-01 14:38:00,0.85,13969,United Kingdom,5.95
580092,22083,PAPER CHAIN KIT RETROSPOT,5,2011-12-01 14:38:00,2.95,13969,United Kingdom,14.75
580092,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,19,2011-12-01 14:38:00,2.95,13969,United Kingdom,56.050000000000004
580092,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2011-12-01 14:38:00,2.1,13969,United Kingdom,6.300000000000001
580092,22144,CHRISTMAS CRAFT LITTLE FRIENDS,11,2011-12-01 14:38:00,2.1,13969,United Kingdom,23.1
580092,22667,RECIPE BOX RETROSPOT ,3,2011-12-01 14:38:00,2.95,13969,United Kingdom,8.850000000000001
580092,22726,ALARM CLOCK BAKELIKE GREEN,6,2011-12-01 14:38:00,3.75,13969,United Kingdom,22.5
580092,22727,ALARM CLOCK BAKELIKE RED ,1,2011-12-01 14:38:00,3.75,13969,United Kingdom,3.75
580092,22727,ALARM CLOCK BAKELIKE RED ,5,2011-12-01 14:38:00,3.75,13969,United Kingdom,18.75
580092,22728,ALARM CLOCK BAKELIKE PINK,5,2011-12-01 14:38:00,3.75,13969,United Kingdom,18.75
580092,23200,JUMBO BAG PEARS,10,2011-12-01 14:38:00,2.08,13969,United Kingdom,20.8
580092,23206,LUNCH BAG APPLE DESIGN,1,2011-12-01 14:38:00,1.65,13969,United Kingdom,1.65
580092,23206,LUNCH BAG APPLE DESIGN,4,2011-12-01 14:38:00,1.65,13969,United Kingdom,6.6
580092,23207,LUNCH BAG ALPHABET DESIGN,3,2011-12-01 14:38:00,1.65,13969,United Kingdom,4.949999999999999
580092,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,2011-12-01 14:38:00,1.65,13969,United Kingdom,8.25
580092,23209,LUNCH BAG VINTAGE DOILY ,5,2011-12-01 14:38:00,1.65,13969,United Kingdom,8.25
580092,23313,VINTAGE CHRISTMAS BUNTING,50,2011-12-01 14:38:00,4.15,13969,United Kingdom,207.50000000000003
580092,35970,ZINC FOLKART SLEIGH BELLS,12,2011-12-01 14:38:00,1.69,13969,United Kingdom,20.28
580092,84692,BOX OF 24 COCKTAIL PARASOLS,15,2011-12-01 14:38:00,0.42,13969,United Kingdom,6.3
580095,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2011-12-01 14:54:00,4.25,14135,United Kingdom,102.0
580095,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-12-01 14:54:00,4.25,14135,United Kingdom,102.0
580095,22835,HOT WATER BOTTLE I AM SO POORLY,12,2011-12-01 14:54:00,4.95,14135,United Kingdom,59.400000000000006
580095,23355,HOT WATER BOTTLE KEEP CALM,8,2011-12-01 14:54:00,4.95,14135,United Kingdom,39.6
580096,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32,2011-12-01 14:55:00,2.55,13408,United Kingdom,81.6
580096,21172,PARTY METAL SIGN ,12,2011-12-01 14:55:00,1.45,13408,United Kingdom,17.4
580096,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-12-01 14:55:00,0.39,13408,United Kingdom,9.36
580096,22082,RIBBON REEL STRIPES DESIGN ,20,2011-12-01 14:55:00,1.65,13408,United Kingdom,33.0
580096,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-12-01 14:55:00,3.75,13408,United Kingdom,30.0
580096,22727,ALARM CLOCK BAKELIKE RED ,8,2011-12-01 14:55:00,3.75,13408,United Kingdom,30.0
580096,23084,RABBIT NIGHT LIGHT,24,2011-12-01 14:55:00,1.79,13408,United Kingdom,42.96
580096,23295,SET OF 12 MINI LOAF BAKING CASES,40,2011-12-01 14:55:00,0.83,13408,United Kingdom,33.199999999999996
580098,21843,RED RETROSPOT CAKE STAND,5,2011-12-01 15:05:00,10.95,15373,United Kingdom,54.75
580098,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2011-12-01 15:05:00,4.25,15373,United Kingdom,34.0
580098,22191,IVORY DINER WALL CLOCK,4,2011-12-01 15:05:00,8.5,15373,United Kingdom,34.0
580098,22423,REGENCY CAKESTAND 3 TIER,3,2011-12-01 15:05:00,12.75,15373,United Kingdom,38.25
580098,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-12-01 15:05:00,2.95,15373,United Kingdom,17.700000000000003
580098,23084,RABBIT NIGHT LIGHT,6,2011-12-01 15:05:00,2.08,15373,United Kingdom,12.48
580098,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-12-01 15:05:00,6.25,15373,United Kingdom,12.5
580101,22191,IVORY DINER WALL CLOCK,2,2011-12-01 15:12:00,8.5,15144,United Kingdom,17.0
580101,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-12-01 15:12:00,2.08,15144,United Kingdom,20.8
580101,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-12-01 15:12:00,3.75,15144,United Kingdom,45.0
580101,22728,ALARM CLOCK BAKELIKE PINK,12,2011-12-01 15:12:00,3.75,15144,United Kingdom,45.0
580101,23199,JUMBO BAG APPLES,20,2011-12-01 15:12:00,2.08,15144,United Kingdom,41.6
580101,23200,JUMBO BAG PEARS,20,2011-12-01 15:12:00,2.08,15144,United Kingdom,41.6
580101,23201,JUMBO BAG ALPHABET,10,2011-12-01 15:12:00,2.08,15144,United Kingdom,20.8
580101,23202,JUMBO BAG VINTAGE LEAF,20,2011-12-01 15:12:00,2.08,15144,United Kingdom,41.6
580101,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-12-01 15:12:00,1.65,15144,United Kingdom,19.799999999999997
580101,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-12-01 15:12:00,1.65,15144,United Kingdom,19.799999999999997
580101,23344,JUMBO BAG 50'S CHRISTMAS ,20,2011-12-01 15:12:00,2.08,15144,United Kingdom,41.6
580104,21314,SMALL GLASS HEART TRINKET POT,8,2011-12-01 15:13:00,2.1,15189,United Kingdom,16.8
580104,35970,ZINC FOLKART SLEIGH BELLS,72,2011-12-01 15:13:00,1.49,15189,United Kingdom,107.28
580105,21481,FAWN BLUE HOT WATER BOTTLE,8,2011-12-01 15:24:00,3.75,17675,United Kingdom,30.0
580105,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-12-01 15:24:00,2.55,17675,United Kingdom,102.0
580105,22189,CREAM HEART CARD HOLDER,8,2011-12-01 15:24:00,3.95,17675,United Kingdom,31.6
580105,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-12-01 15:24:00,4.95,17675,United Kingdom,19.8
580105,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-12-01 15:24:00,4.95,17675,United Kingdom,14.850000000000001
580105,23245,SET OF 3 REGENCY CAKE TINS,4,2011-12-01 15:24:00,4.95,17675,United Kingdom,19.8
580105,23356,LOVE HOT WATER BOTTLE,9,2011-12-01 15:24:00,5.95,17675,United Kingdom,53.550000000000004
580112,22457,NATURAL SLATE HEART CHALKBOARD ,24,2011-12-01 15:56:00,2.95,13089,United Kingdom,70.80000000000001
580112,22469,HEART OF WICKER SMALL,24,2011-12-01 15:56:00,1.65,13089,United Kingdom,39.599999999999994
580112,22470,HEART OF WICKER LARGE,12,2011-12-01 15:56:00,2.95,13089,United Kingdom,35.400000000000006
580114,21166,COOK WITH WINE METAL SIGN ,12,2011-12-01 16:05:00,2.08,14299,United Kingdom,24.96
580114,21213,PACK OF 72 SKULL CAKE CASES,24,2011-12-01 16:05:00,0.55,14299,United Kingdom,13.200000000000001
580114,21790,VINTAGE SNAP CARDS,12,2011-12-01 16:05:00,0.85,14299,United Kingdom,10.2
580114,21889,WOODEN BOX OF DOMINOES,12,2011-12-01 16:05:00,1.25,14299,United Kingdom,15.0
580114,22189,CREAM HEART CARD HOLDER,8,2011-12-01 16:05:00,3.95,14299,United Kingdom,31.6
580114,22197,POPCORN HOLDER,36,2011-12-01 16:05:00,0.85,14299,United Kingdom,30.599999999999998
580114,22865,HAND WARMER OWL DESIGN,12,2011-12-01 16:05:00,2.1,14299,United Kingdom,25.200000000000003
580114,22867,HAND WARMER BIRD DESIGN,12,2011-12-01 16:05:00,2.1,14299,United Kingdom,25.200000000000003
580114,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-12-01 16:05:00,0.29,14299,United Kingdom,13.919999999999998
580114,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-12-01 16:05:00,1.45,14299,United Kingdom,17.4
580114,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-12-01 16:05:00,1.69,14299,United Kingdom,27.04
580114,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-12-01 16:05:00,2.1,14299,United Kingdom,25.200000000000003
580116,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,89,2011-12-01 16:28:00,0.85,15290,United Kingdom,75.64999999999999
580116,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,89,2011-12-01 16:28:00,0.85,15290,United Kingdom,75.64999999999999
580116,35970,ZINC FOLKART SLEIGH BELLS,30,2011-12-01 16:28:00,1.69,15290,United Kingdom,50.699999999999996
580118,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,2011-12-01 16:31:00,1.45,16011,United Kingdom,34.8
580118,22467,GUMBALL COAT RACK,24,2011-12-01 16:31:00,2.55,16011,United Kingdom,61.199999999999996
580118,79321,CHILLI LIGHTS,8,2011-12-01 16:31:00,5.75,16011,United Kingdom,46.0
580118,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-12-01 16:31:00,1.25,16011,United Kingdom,15.0
580119,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-12-01 16:37:00,0.95,17920,United Kingdom,0.95
580119,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,21930,JUMBO STORAGE BAG SKULLS,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,21931,JUMBO STORAGE BAG SUKI,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,22077,6 RIBBONS RUSTIC CHARM,1,2011-12-01 16:37:00,1.95,17920,United Kingdom,1.95
580119,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,2011-12-01 16:37:00,2.1,17920,United Kingdom,8.4
580119,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-12-01 16:37:00,1.95,17920,United Kingdom,1.95
580119,22386,JUMBO BAG PINK POLKADOT,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,22616,PACK OF 12 LONDON TISSUES ,12,2011-12-01 16:37:00,0.39,17920,United Kingdom,4.68
580119,22621,TRADITIONAL KNITTING NANCY,3,2011-12-01 16:37:00,1.65,17920,United Kingdom,4.949999999999999
580119,23201,JUMBO BAG ALPHABET,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,23344,JUMBO BAG 50'S CHRISTMAS ,2,2011-12-01 16:37:00,2.08,17920,United Kingdom,4.16
580119,23493,VINTAGE DOILY TRAVEL SEWING KIT,3,2011-12-01 16:37:00,1.95,17920,United Kingdom,5.85
580119,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-12-01 16:37:00,1.95,17920,United Kingdom,1.95
580119,85099B,JUMBO BAG RED RETROSPOT,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580119,85099F,JUMBO BAG STRAWBERRY,1,2011-12-01 16:37:00,2.08,17920,United Kingdom,2.08
580120,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-12-01 16:38:00,1.65,12553,France,39.599999999999994
580120,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-12-01 16:38:00,0.85,12553,France,8.5
580120,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-12-01 16:38:00,2.08,12553,France,20.8
580120,23084,RABBIT NIGHT LIGHT,48,2011-12-01 16:38:00,1.79,12553,France,85.92
580120,85099B,JUMBO BAG RED RETROSPOT,20,2011-12-01 16:38:00,2.08,12553,France,41.6
580120,POST,POSTAGE,1,2011-12-01 16:38:00,18.0,12553,France,18.0
580123,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,2011-12-01 17:07:00,3.75,12664,Finland,270.0
580123,POST,POSTAGE,2,2011-12-01 17:07:00,40.0,12664,Finland,80.0
580125,22029,SPACEBOY BIRTHDAY CARD,12,2011-12-01 17:16:00,0.42,13089,United Kingdom,5.04
580125,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-12-01 17:16:00,2.95,13089,United Kingdom,35.400000000000006
580125,22629,SPACEBOY LUNCH BOX ,12,2011-12-01 17:16:00,1.95,13089,United Kingdom,23.4
580125,22630,DOLLY GIRL LUNCH BOX,12,2011-12-01 17:16:00,1.95,13089,United Kingdom,23.4
580125,23084,RABBIT NIGHT LIGHT,24,2011-12-01 17:16:00,1.79,13089,United Kingdom,42.96
580125,23209,LUNCH BAG VINTAGE DOILY ,10,2011-12-01 17:16:00,1.65,13089,United Kingdom,16.5
580125,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-12-01 17:16:00,2.08,13089,United Kingdom,20.8
580126,20726,LUNCH BAG WOODLAND,10,2011-12-01 17:20:00,1.65,12562,France,16.5
580126,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-12-01 17:20:00,1.65,12562,France,16.5
580126,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-12-01 17:20:00,3.75,12562,France,15.0
